1000
-124 99
935 987 1 86
853 -750 49 5
-303 -462 5 123
784 -197 241 5
618 646 112 1
-432 831 51 1
181 575 296 4
-850 849 2 318
912 -19 244 4
807 -90 75 5
-177 -221 48 5
-56 -421 272 1
-158 -778 4 41
-577 471 4 310
-374 -616 311 2
-597 -419 41 3
254 234 3 132
-190 -922 56 4
-124 899 3 20
-140 481 3 22
-202 156 3 179
271 -574 3 1
889 544 2 255
593 440 59 5
376 981 1 404
-943 -260 1 459
732 -789 18 3
693 350 5 95
-782 -416 70 3
-339 -230 5 358
994 595 1 82
-419 837 13 1
278 -272 171 5
404 -137 21 1
811 957 5 412
-557 -704 3 275
-980 471 66 3
998 -4 134 3
-568 -900 163 2
-763 514 5 269
-677 781 5 237
731 504 2 250
567 102 1 88
163 219 76 4
-812 444 92 2
902 336 5 129
-804 277 4 157
-517 -286 3 337
691 -319 229 1
529 720 1 189
-6 -618 98 3
663 -328 1 304
-567 -98 4 208
185 624 277 1
-163 270 1 485
858 -878 258 5
434 -923 153 2
-789 184 38 5
-964 -260 1 126
-303 -131 116 3
-75 579 95 3
599 56 328 2
-927 -283 1 186
-279 -210 152 4
-381 -374 68 2
-508 806 40 2
303 -587 3 17
718 974 1 160
297 -107 2 50
767 -154 428 5
-409 565 3 245
-791 537 5 76
31 897 5 364
-524 81 3 20
-430 153 5 103
-464 865 1 30
-281 -93 133 5
976 -563 11 3
-300 -869 163 3
-473 945 145 5
561 -562 76 3
-529 -659 5 121
-405 395 4 118
-459 -539 167 5
-902 203 5 142
914 78 70 3
-797 655 1 366
294 86 129 3
-868 -439 306 5
-863 -74 5 64
716 -940 29 3
-403 -133 1 415
722 188 5 41
503 924 226 2
58 -169 422 2
942 179 323 3
-896 724 5 426
-282 -609 2 173
2 -632 309 4
735 -683 3 144
-44 -375 127 5
771 291 53 3
410 972 1 268
9 -344 364 2
962 348 192 2
328 907 1 320
943 424 214 4
-506 965 239 4
-865 -628 49 5
751 931 1 119
-844 293 2 212
-728 -425 111 2
167 600 1 176
658 -720 3 248
994 -674 1 81
-617 490 1 1
-175 383 2 167
-204 8 1 57
136 -194 5 6
31 467 57 3
-796 -13 20 5
990 46 193 1
-555 468 1 65
-653 799 3 416
-247 -457 2 91
-289 -682 291 1
-982 594 51 4
956 -131 385 2
-743 467 4 47
-233 -824 165 2
452 -412 1 112
237 -903 312 5
-392 135 5 145
-208 -719 497 2
-464 995 125 3
-590 929 180 1
622 327 287 4
-788 195 2 45
895 -647 5 23
247 -216 149 2
-23 805 157 4
430 1 5 42
809 -307 270 4
953 675 4 90
363 -454 25 1
-836 750 2 292
941 242 3 99
927 -530 160 2
-136 -2 66 2
283 862 4 89
-747 -137 108 5
246 708 4 341
-812 -402 3 21
-640 -992 3 177
-213 -386 248 4
-343 274 5 63
737 284 11 2
55 530 275 2
287 -568 251 5
-892 -380 277 3
-305 218 2 196
-769 -353 208 3
278 71 168 4
915 -933 270 1
-832 976 4 12
-36 -834 3 18
178 3 228 2
7 -232 420 3
-988 13 4 254
797 -60 464 2
-969 -499 129 4
776 924 3 69
882 -805 173 4
872 -885 337 2
-93 218 4 110
615 313 179 4
767 -842 403 4
780 -611 108 5
510 -503 68 4
-798 -235 193 1
230 -136 136 3
617 -174 3 6
968 821 4 186
-119 -540 20 2
-419 20 3 66
-49 967 4 34
-375 -380 26 3
219 823 3 393
932 -491 383 3
996 -420 231 3
638 -973 4 18
-983 821 5 446
-449 -279 73 5
546 950 2 45
-722 958 3 20
-488 -181 2 34
181 205 129 5
-290 477 18 4
-450 -258 54 5
-590 899 140 3
64 252 3 66
-940 856 2 396
45 -248 39 2
400 819 1 462
13 -15 3 150
143 -194 89 4
-156 -711 316 1
-157 988 2 492
113 281 2 40
356 -662 182 2
523 -447 5 344
942 -163 453 1
956 -344 13 3
809 -827 263 3
235 104 158 4
121 26 1 312
608 -193 5 8
-713 -666 1 202
-782 484 3 119
839 -859 455 4
174 -543 291 3
-747 910 3 271
867 90 430 5
-875 914 23 5
-586 -732 22 4
-691 840 5 19
918 706 1 357
-224 980 4 44
-276 -921 55 2
-235 -735 41 5
962 41 24 3
-280 883 14 4
557 941 171 5
168 -245 112 1
-890 -291 82 3
-163 -525 325 5
266 -363 88 3
-262 148 2 10
909 448 1 101
-567 -579 5 94
-33 -604 423 5
2 -695 477 3
-285 -676 2 5
729 -169 138 4
-440 804 5 77
-725 -337 187 5
-467 -152 36 5
-50 -245 4 38
-665 -670 2 67
898 -472 381 2
982 962 32 4
719 -774 290 1
-296 437 1 242
187 510 19 4
729 -731 3 279
-316 222 5 230
-450 -856 3 87
323 -145 190 1
-568 397 1 176
711 504 2 77
-682 -93 1 337
931 405 494 1
-266 990 1 463
-47 394 272 3
-520 984 2 255
-409 -221 69 1
6 520 65 1
-937 -928 3 37
-819 175 3 467
221 -947 244 4
974 810 409 1
-533 -47 2 365
-103 636 2 175
730 893 3 197
-651 461 2 300
675 -248 3 29
747 183 1 80
269 -253 229 4
-332 44 2 141
832 687 37 5
592 465 215 5
-909 64 5 85
510 304 281 5
-43 391 253 2
-145 -35 4 8
563 947 3 313
-647 -368 58 2
236 -358 156 1
620 -10 59 4
-795 53 3 104
839 -386 479 1
337 -887 1 121
-502 51 1 188
180 478 141 3
-416 -474 15 2
-103 845 1 467
-453 -761 3 79
-115 296 5 264
584 -834 16 2
-610 118 1 50
-524 -271 3 300
-981 -543 249 4
166 984 1 153
272 234 139 3
835 -784 221 3
641 -728 28 4
-144 389 2 249
855 -923 93 4
149 811 7 1
-765 701 1 171
560 -314 2 241
-239 -34 1 413
-7 -329 39 2
-682 -878 4 22
17 872 2 316
591 -498 30 5
-563 -868 3 49
989 172 285 2
536 591 5 227
-100 813 2 169
495 -165 4 2
13 -642 200 4
224 -34 53 3
-954 -6 5 248
736 344 128 5
-540 -441 42 1
259 387 414 5
-373 341 3 360
207 -4 104 2
-665 -289 401 1
551 -810 28 2
-82 -593 44 3
547 -613 5 37
-328 839 152 2
-940 198 109 4
976 910 3 72
684 -34 225 4
-133 38 5 158
1 -265 209 2
-838 -645 10 1
-768 765 1 107
672 -906 1 278
209 225 1 132
-76 947 1 73
-665 374 5 232
577 -757 4 147
928 495 1 255
956 -1000 31 5
27 -129 2 169
454 -647 60 3
430 -494 4 208
643 -117 4 9
557 -736 1 71
-116 -255 5 141
-16 414 73 3
954 479 429 4
-165 584 1 267
-466 -303 373 2
-588 -242 19 2
282 636 4 90
-256 -969 16 5
-631 -932 5 90
-632 869 3 43
-495 -32 6 2
822 -962 132 5
710 -20 10 3
-987 664 3 1
-78 347 1 186
686 -941 5 363
-794 939 1 187
-43 -925 2 11
470 932 96 2
-147 -980 306 1
998 662 341 1
-701 515 2 474
-366 -475 83 1
887 334 2 106
-847 680 2 37
765 579 1 33
-68 -470 329 1
-218 -950 256 4
-406 -641 3 5
33 -282 213 2
-376 -169 5 18
-24 -354 5 380
858 -278 72 4
997 831 5 3
-152 704 2 384
-884 -315 228 2
925 -938 233 1
815 635 1 94
448 252 3 131
929 106 158 1
668 -270 3 47
-218 409 5 70
-302 -959 338 2
35 -14 290 2
-992 133 2 121
982 998 417 2
99 770 5 1
991 -226 203 1
474 -853 5 99
735 -238 346 1
-613 469 5 7
731 427 100 3
-293 996 2 288
-55 765 3 40
-739 -395 144 2
-339 -678 336 1
-236 121 5 106
799 -20 111 1
-951 -742 1 3
360 -910 138 5
-422 -815 4 32
999 560 5 19
787 -260 408 2
901 -696 5 85
-366 -789 4 75
-398 -406 4 5
154 -122 2 37
-231 648 1 89
-290 -66 4 46
420 -573 236 4
-990 -558 5 56
-611 323 126 2
937 -51 480 1
-279 198 1 24
138 436 335 3
-446 953 8 1
-208 -928 137 5
851 166 32 4
-445 -798 3 242
157 22 43 3
-929 972 5 227
370 658 1 41
397 -396 3 101
-591 717 1 3
-842 948 2 340
-241 -690 53 5
404 -116 1 73
631 -312 4 214
776 -172 337 1
503 -517 63 2
-736 891 4 7
-422 897 240 5
-813 -938 5 62
-45 -497 235 5
63 -309 6 1
695 153 236 1
466 -514 182 3
66 983 5 277
-927 -912 2 243
-365 -612 4 59
460 -121 1 142
-411 -803 430 1
59 56 5 8
-960 997 3 52
-995 -998 3 331
831 -250 445 1
-15 998 4 394
-586 614 4 12
893 -234 2 4
-205 474 4 14
473 -874 16 4
680 -199 83 5
-319 496 2 80
-646 -88 34 3
962 284 234 2
-256 -233 54 1
-276 -787 45 1
-355 -917 2 62
213 -670 282 5
896 197 328 4
21 842 1 229
-587 -169 3 71
62 -276 21 1
-836 -156 3 76
-33 733 3 61
-828 664 5 39
679 64 362 3
486 -112 5 240
-657 -701 49 2
-268 -455 4 121
-175 -810 5 4
567 -798 54 1
790 -675 1 56
-719 -907 4 415
-975 -903 1 68
-270 -572 466 4
-409 416 3 104
351 173 154 2
-885 -514 149 5
977 -574 208 4
38 -29 306 1
-931 -376 285 5
650 -421 199 2
-605 805 94 5
223 770 4 148
14 -319 26 2
161 -592 128 4
457 -537 69 4
649 569 1 42
992 358 384 3
957 946 3 305
486 985 3 225
-514 139 2 146
718 92 48 3
-161 -945 41 1
-48 -999 4 14
-883 -901 3 155
-969 -807 4 253
157 840 4 290
-541 69 2 93
719 -676 4 88
-209 -44 2 275
-180 551 2 63
-353 854 4 38
540 843 1 76
626 -864 1 7
608 -341 185 2
-411 -128 3 291
-267 -32 1 187
805 -867 429 1
-422 287 1 393
285 446 187 1
75 6 5 282
861 -380 83 3
689 -159 456 2
-348 72 1 309
-948 -182 3 184
-33 680 13 4
684 318 17 4
888 -950 140 5
-154 43 3 423
95 218 17 1
847 -847 275 1
724 29 393 1
-254 962 5 103
859 -902 474 4
-372 -69 5 368
-1000 614 1 309
-960 -247 4 93
-334 -632 135 3
656 965 4 216
269 -809 3 45
464 957 2 292
792 -482 115 5
610 573 3 131
-328 -613 284 1
742 934 3 175
-977 -151 2 137
-911 -185 5 161
954 -567 283 1
599 -877 31 2
-434 35 5 3
-905 -251 4 186
-64 -454 36 4
798 5 151 3
-286 87 2 342
923 996 4 322
388 -518 5 58
773 979 2 322
868 236 16 5
320 745 127 4
-465 -69 4 219
614 -260 2 36
-820 965 5 232
97 924 3 210
-29 -261 2 468
986 -468 265 4
144 -272 83 4
826 748 50 2
-20 186 2 168
529 -983 55 1
641 100 25 4
712 -998 1 277
-657 975 3 132
-605 -880 4 238
-930 -480 3 64
71 -44 232 3
294 -519 83 5
-805 -325 481 5
-93 631 209 5
-47 -161 1 349
-871 214 2 443
42 892 2 188
210 -444 45 2
24 -575 134 2
835 210 2 10
982 -284 308 1
-165 940 3 495
-139 -463 491 4
-910 422 1 88
341 461 5 3
325 347 1 17
998 317 474 4
-92 791 4 204
42 -10 245 1
616 928 54 2
-750 -2 1 137
-847 888 1 376
-447 -187 4 11
-542 504 1 151
155 -965 72 3
-41 -505 134 4
334 985 3 189
-509 -961 100 1
-431 349 5 466
802 140 3 4
-467 -462 88 3
484 258 175 4
-891 -979 169 4
699 -625 5 107
555 660 1 46
302 697 5 406
819 -723 1 85
-262 251 3 133
189 536 110 2
-295 830 3 5
612 158 1 61
-515 -843 4 359
863 -324 141 4
190 -700 20 1
37 -436 93 3
399 767 5 25
-352 -209 2 186
-187 -662 177 4
-467 627 4 70
960 -540 326 4
922 -416 96 1
665 -317 1 251
224 -909 24 5
-415 352 3 116
-244 988 1 157
-648 -255 123 5
-655 1 5 217
142 -224 17 1
-217 490 2 312
882 623 5 377
-801 -814 3 204
-227 967 2 176
-538 774 75 5
843 98 306 5
908 33 55 3
780 797 34 3
22 425 2 4
-666 -188 1 32
-390 -604 5 45
663 80 13 3
68 -750 480 5
-754 -331 193 4
914 123 351 4
389 -963 180 1
-302 294 1 340
467 -420 4 156
402 793 2 214
477 -73 4 18
-696 360 4 110
-239 865 63 4
-784 260 1 114
670 -26 113 1
-277 90 2 298
-654 -175 78 1
615 -76 3 90
-250 473 2 49
189 231 5 90
-108 829 3 311
540 -361 20 5
389 831 1 353
-684 799 5 130
101 -2 1 180
26 947 2 116
-245 29 3 162
81 -561 4 29
749 162 168 3
123 18 182 3
-658 425 3 31
603 127 185 3
-389 -338 114 5
-84 614 182 1
-381 -832 331 5
910 -968 172 5
-705 954 3 424
7 -323 148 1
717 -344 116 2
412 873 1 495
-276 819 72 1
-583 977 2 250
251 653 2 171
-159 803 1 69
-931 299 5 164
-438 -376 2 15
-955 689 6 5
894 -80 371 4
-773 -862 5 114
202 808 3 74
822 585 16 4
194 864 4 286
-169 -117 51 4
-787 100 4 72
-445 3 4 322
954 193 338 3
272 981 1 110
-932 -409 79 1
-826 -999 78 4
-137 -328 23 5
-120 164 5 27
-815 -495 75 5
12 381 207 3
-483 323 3 33
-97 708 199 3
969 525 2 176
-565 -205 2 14
-324 -296 196 2
-905 707 1 187
-723 495 20 3
312 559 30 5
797 -852 63 1
-639 -406 149 3
-556 -27 1 67
718 408 5 5
-260 -272 89 3
-860 -460 57 4
-927 882 2 87
661 970 3 40
-193 -410 31 3
772 -444 404 5
949 -235 301 3
-55 -723 62 3
535 -880 8 1
418 153 27 4
-718 -19 4 141
-715 948 1 42
954 202 466 5
924 367 210 5
-806 -947 4 109
-310 -65 4 89
-442 911 196 1
-75 386 5 162
814 -971 13 1
-61 -210 3 79
398 226 272 5
950 454 184 5
-227 306 5 76
537 954 2 215
492 -876 90 2
-38 898 2 302
-479 -166 1 247
-493 69 1 57
-105 -751 42 2
892 -201 463 1
647 761 75 2
646 981 3 4
