1000
-266 178
808 -454 23 1
-482 -276 3 11
364 924 5 175
492 -395 1 219
468 -917 36 2
-16 807 2 83
-477 -661 355 2
236 785 19 4
-253 997 2 220
726 -188 5 54
924 -920 4 80
398 -16 5 39
267 -704 5 180
-994 317 5 61
-89 753 1 258
496 -433 2 319
-802 -339 3 351
868 -513 3 480
211 -69 4 394
157 338 5 99
384 198 22 3
-690 659 241 3
350 -831 3 69
-385 851 4 404
-422 881 5 17
-22 320 2 14
-980 -321 5 3
-632 185 103 3
-185 -967 349 2
-331 490 5 34
667 409 2 142
296 -715 33 3
-220 -407 52 5
-448 180 1 418
-636 -727 3 126
-703 651 280 5
952 16 5 32
994 -225 1 81
-549 -274 3 396
-60 -954 374 5
-955 -540 2 335
-613 -558 54 2
797 -105 1 86
69 714 142 4
398 -1000 444 1
-913 762 264 4
-450 938 5 14
-62 833 1 5
-183 -218 302 3
474 -694 15 1
988 359 3 305
860 -940 196 3
-523 -256 3 312
-257 -500 83 2
936 -788 158 5
-934 803 1 450
-652 -530 3 382
-427 -926 3 210
-535 -936 227 4
338 -97 2 7
-789 -535 294 4
128 -23 3 334
426 -900 92 1
438 392 130 1
976 -279 3 98
868 662 4 176
-539 488 75 5
387 -198 3 19
564 626 25 3
-920 -369 45 4
336 302 379 2
49 709 236 2
-860 635 159 5
605 -568 4 247
208 629 161 2
175 -872 180 4
737 415 1 234
-153 -548 2 121
-409 -115 1 92
704 686 77 4
289 305 343 2
-524 578 28 4
-73 536 1 125
940 257 4 156
-892 371 437 2
824 312 4 132
-938 486 102 3
928 632 4 264
-943 -169 4 234
792 -876 110 4
-338 -228 141 3
-507 -443 4 289
-466 -306 5 356
388 -888 1 195
911 595 4 259
-602 346 142 2
52 592 127 1
8 272 91 1
-861 -743 157 4
-46 -349 68 1
641 -691 2 73
-763 -574 30 1
-191 637 3 139
-182 -355 147 1
964 296 5 59
549 -494 4 379
-131 502 5 86
562 -704 3 442
202 754 4 4
-940 -624 67 5
950 -121 1 44
-668 -259 5 46
-984 -855 203 1
-400 10 3 373
-891 232 18 5
984 990 4 452
-419 521 4 72
-540 -169 4 50
28 -766 5 205
194 998 2 84
500 -881 89 1
-394 795 101 4
-657 -898 2 213
204 -770 4 98
-314 837 3 37
268 -817 13 5
-584 673 9 1
-912 615 291 3
985 -407 351 1
-689 -843 4 184
-901 298 3 14
-518 -151 3 115
344 -730 1 91
-254 -280 4 10
645 674 2 76
330 369 136 1
-382 706 1 44
406 916 17 2
162 -232 1 459
-595 740 1 19
-371 433 29 3
639 -857 5 143
-31 649 6 3
-896 728 24 4
-214 561 3 320
-850 330 343 3
-994 898 4 202
755 -832 3 162
848 270 2 495
165 -831 2 4
-570 -933 2 310
663 -356 4 155
-928 75 179 3
167 -572 3 98
-917 104 32 4
-861 -275 2 20
421 -865 269 4
530 829 247 3
85 490 261 4
-856 800 356 1
-827 -356 1 430
-852 585 314 2
-371 826 3 199
-529 -583 36 2
-994 -10 2 277
-913 -910 152 1
-425 111 4 386
659 -739 2 332
437 13 4 23
-1000 -662 44 4
-903 -526 3 37
-220 -753 4 42
-265 357 5 237
-957 604 2 171
614 116 102 4
-371 -999 103 1
795 445 4 216
873 -285 3 328
-966 -778 1 38
-342 -14 4 410
37 -975 225 3
38 -539 70 2
-922 224 2 112
-436 -627 45 1
556 -87 3 143
-503 886 8 1
803 -843 2 6
-382 -241 4 162
965 -436 374 5
-402 -862 5 61
756 255 5 4
-1000 -7 3 21
914 -772 3 36
156 -661 5 158
989 163 40 4
980 -35 2 135
-192 983 1 490
726 -658 4 371
-282 -579 53 2
-105 250 4 76
-897 218 366 4
-265 -811 25 2
-240 789 2 49
957 -198 3 28
991 -375 318 5
532 -892 5 10
278 765 25 1
-915 176 181 5
979 -491 342 3
-522 806 2 11
164 -393 70 3
-300 633 34 4
-529 519 71 4
-263 54 5 106
49 -5 1 113
955 454 1 432
-283 -75 101 4
-102 618 4 262
-333 695 3 6
-301 -288 207 3
-830 -715 1 22
-745 -370 1 59
-483 -491 1 53
-348 -892 125 4
-774 909 1 352
-475 -634 158 3
-856 558 51 1
746 495 2 125
781 816 1 117
-471 799 5 47
747 219 5 79
357 -255 4 362
-300 -16 2 399
-542 -30 1 7
-63 -401 32 3
-591 -1000 3 3
865 162 1 112
498 979 317 1
-352 -197 1 62
-960 162 246 2
-754 725 183 5
-335 -685 96 1
643 -401 5 27
682 89 67 2
-51 -302 379 2
-691 -645 5 71
-480 -649 19 4
207 19 3 95
628 486 12 1
883 954 119 2
-762 -277 4 279
-144 -824 2 76
-709 -507 5 117
392 -944 57 4
-970 -200 2 121
199 -290 4 475
657 995 205 2
622 -950 444 2
-48 -874 4 102
941 -558 389 4
35 395 4 286
800 662 5 11
180 -918 270 1
269 785 330 2
697 583 1 63
-852 -963 5 37
831 396 1 275
143 265 23 4
984 -67 489 2
-685 -572 410 3
-538 -715 210 2
894 985 3 393
-59 834 1 489
940 -531 2 19
437 -516 5 277
578 94 5 29
-397 -438 1 196
-619 10 50 3
231 -981 273 2
-480 -892 1 3
81 -719 1 46
328 396 84 1
-642 441 169 4
-766 -885 1 9
446 234 183 3
-809 964 1 366
-585 -929 1 2
-353 93 4 313
-989 -374 2 341
269 592 135 4
73 562 21 1
-465 847 69 2
-903 822 3 95
-309 -555 115 1
-876 360 242 3
235 -35 4 370
65 -815 3 215
-576 785 235 2
-150 235 5 421
406 751 1 4
256 523 52 4
-544 -712 4 4
211 606 152 2
-430 -563 83 1
70 538 245 3
-343 -161 310 5
374 -629 1 98
182 -37 1 406
937 -66 8 5
-535 -330 4 35
-559 -672 2 21
380 600 91 5
-972 -904 104 3
-922 156 112 3
2 -44 135 3
982 -110 234 5
-198 -248 257 3
-684 -246 4 228
-213 10 1 223
486 81 63 4
-163 967 3 68
557 240 145 1
808 804 33 5
-878 992 2 469
-74 -28 1 104
165 485 38 3
-263 -529 4 18
-579 -342 2 133
8 -776 2 157
315 -216 1 167
-910 244 1 160
568 989 3 488
25 14 2 217
-896 190 181 2
-719 629 293 3
826 154 5 4
-791 577 115 5
56 891 5 212
-96 798 2 339
112 -826 1 451
-186 251 2 426
703 -293 5 342
645 -576 2 146
611 -307 3 56
455 913 4 51
878 180 3 225
-205 750 3 132
752 -530 94 5
-794 689 178 2
-961 -587 118 5
658 532 4 224
-111 853 3 41
138 857 201 3
-296 -676 118 3
-199 898 31 2
-953 -768 14 4
917 -836 381 4
145 -993 454 3
-671 411 47 4
-108 -534 2 60
-484 -707 142 2
241 719 253 1
293 885 2 258
-810 834 42 1
-97 -923 2 477
-739 544 280 3
601 308 169 2
712 -385 5 330
-208 89 61 2
995 211 4 210
694 468 4 36
882 -983 49 3
-526 -547 53 4
-431 -8 5 246
-993 -281 3 184
963 -613 168 1
-869 -749 122 1
404 -701 2 196
22 415 4 121
482 -508 5 261
820 -424 2 142
-423 -987 364 5
588 105 38 3
-762 -824 5 60
891 413 2 162
-537 512 42 4
-819 -542 35 3
840 530 5 254
838 -422 4 330
73 -811 3 76
-226 610 1 326
978 779 4 97
-646 -388 103 1
76 816 91 2
-619 989 122 5
477 -715 20 2
-589 -763 3 70
-38 252 5 485
-272 -84 196 1
762 -268 3 299
338 -758 1 26
251 984 5 128
-295 949 3 492
-777 429 155 1
949 -932 269 3
264 -82 4 471
-208 979 5 382
-146 708 5 117
-957 -133 5 89
-987 3 1 266
-543 52 1 46
240 -718 1 5
115 946 5 456
227 -134 3 52
-891 780 71 3
824 -434 4 463
378 -357 3 49
-805 916 5 102
-118 -309 126 3
-898 314 53 5
871 -956 358 1
612 -675 4 141
-356 815 2 447
37 814 3 275
-232 692 3 194
449 -932 71 5
987 -416 279 2
-350 -430 152 3
-706 -284 1 134
-827 -507 12 2
449 -620 3 86
906 434 1 121
917 595 4 33
499 159 1 9
392 -108 4 48
83 291 2 157
977 436 1 5
-699 -991 2 92
83 732 357 3
564 -228 4 70
-870 684 118 4
-105 840 2 422
-238 609 5 130
-420 -432 3 19
987 813 443 3
-781 843 3 374
495 107 44 1
-322 -813 18 3
989 54 1 7
594 -619 3 81
-531 -79 4 95
3 123 3 98
-230 -902 39 3
636 -373 2 38
-592 -639 3 50
146 -150 1 16
923 450 1 88
-517 -580 21 2
618 316 1 108
900 -547 2 183
-109 -856 4 247
-137 -319 218 4
-69 429 4 220
841 -25 3 64
-444 886 7 3
415 -923 156 1
-254 705 3 81
-392 -941 243 1
634 531 5 213
423 -451 2 7
-197 634 3 187
-647 668 7 2
-468 -383 3 13
-772 -52 5 61
-536 -675 220 3
-709 805 74 4
813 240 19 4
582 319 1 299
-241 -631 4 44
783 -861 139 1
-676 -463 2 474
-644 322 106 1
-897 963 1 56
384 -127 5 173
213 961 3 88
75 -5 23 1
-937 -204 1 229
949 369 1 116
-119 -55 1 85
-114 -709 1 27
-530 814 4 106
124 580 328 4
238 -897 206 1
955 -470 175 3
-397 -518 132 2
-801 -675 4 78
249 -728 73 5
413 941 2 47
258 83 3 286
-767 -425 1 259
-273 341 4 105
-872 -358 5 279
-798 -227 3 289
-535 -765 1 42
361 201 4 60
10 994 5 61
507 -986 212 3
-874 -508 1 193
-1 -756 2 156
-511 -142 1 29
720 -546 1 452
466 754 1 4
809 925 7 3
153 -274 31 5
-808 -188 1 67
-781 710 377 2
659 -355 3 8
-333 -769 79 5
-203 4 3 25
-3 725 464 5
846 -254 5 224
-784 -323 3 243
-403 851 5 187
284 -557 2 51
977 -399 447 1
-383 -888 5 171
235 869 5 188
765 401 2 267
-220 -703 72 2
809 258 4 12
-278 656 22 1
-350 804 3 3
-552 -254 1 381
-182 288 3 55
-443 -981 131 3
-659 -346 3 141
140 -377 241 3
460 271 213 3
776 324 1 76
-817 924 2 239
-953 227 3 305
-486 -662 7 1
-830 -772 3 20
724 314 2 154
-158 666 2 40
-588 -225 4 219
-742 468 178 4
416 266 236 2
293 -148 1 286
-414 130 4 29
994 838 192 1
-621 -948 464 3
-137 -361 67 4
187 39 3 241
863 3 4 69
601 312 5 140
936 -361 296 2
-6 839 1 246
304 -53 4 100
452 -963 200 1
-452 303 2 166
192 253 2 173
385 -682 4 30
339 -265 3 64
948 649 3 241
-6 215 1 29
494 134 177 1
-667 901 5 14
940 529 1 138
614 459 2 78
927 -612 5 206
113 275 2 139
542 996 4 440
972 496 5 172
243 -182 1 79
-986 -548 47 1
-720 -516 3 162
-849 248 364 5
340 930 4 285
-629 165 78 4
-942 -486 4 17
548 -835 3 24
-528 -975 5 26
907 -664 1 412
128 -959 376 1
171 -326 156 3
-880 810 112 4
45 -849 1 270
670 560 1 225
209 965 3 199
-377 448 44 2
646 -119 3 7
-941 988 4 429
-775 594 160 1
-235 246 4 294
937 -980 399 5
561 394 1 262
918 -735 147 5
330 -263 1 120
162 922 1 29
-317 -202 241 2
404 -824 5 1
728 -983 21 5
825 -905 39 3
542 -549 1 184
-995 -904 3 100
-667 -831 2 178
394 -841 3 445
-101 -578 1 74
220 901 4 45
965 920 471 3
-320 -38 80 2
567 -660 5 343
-885 -339 5 285
-332 257 3 201
-728 -690 4 104
-550 489 3 33
-318 -957 400 1
82 914 23 2
-299 964 1 457
-833 878 3 169
50 -797 6 1
-613 -762 1 97
986 791 433 3
-694 47 13 4
-223 405 19 2
60 -516 3 105
-870 -870 52 5
332 -181 2 262
164 871 1 439
992 730 32 2
-400 -790 3 28
-951 -280 3 401
-296 -412 233 1
-432 -459 110 5
168 -48 3 48
853 -46 3 145
-162 125 1 287
730 732 34 3
-993 -919 217 5
-446 -302 1 398
-455 -701 25 1
773 -883 3 290
928 -33 2 151
-123 -167 40 2
-914 -736 167 4
778 178 2 156
150 791 197 3
-590 507 2 3
67 880 4 496
883 319 3 398
-638 -137 5 243
-973 -823 71 1
-675 972 81 3
-561 619 161 5
-90 632 4 17
-640 -358 4 184
986 830 31 4
196 68 1 342
-3 -728 1 52
-827 654 91 5
-638 701 162 4
-840 626 73 4
489 -60 2 66
-202 310 2 49
-111 363 4 1
528 317 2 5
745 -317 5 223
328 968 3 129
413 140 347 5
303 51 5 15
478 -204 5 218
803 -241 13 2
675 -239 3 32
83 751 217 1
832 -968 441 1
925 -353 51 3
31 941 1 69
942 -225 1 145
-959 276 3 98
0 -290 67 1
-876 706 323 1
296 -972 26 4
274 868 4 317
948 -428 96 2
587 764 61 1
93 519 4 4
-622 99 5 32
-982 -650 175 2
-303 753 26 4
425 -306 4 385
-490 -63 3 150
-788 153 147 5
994 -914 409 3
738 -913 2 73
937 999 4 342
-152 -394 168 3
927 -772 219 3
975 703 47 2
91 -265 46 4
915 293 1 212
-998 428 2 128
-935 -385 1 373
-471 -61 1 39
100 17 1 429
919 -639 4 67
-438 -962 19 1
-727 971 2 95
788 -828 5 131
-695 210 89 1
-902 592 55 5
-372 -395 84 2
-631 -414 5 1
-468 965 2 369
-497 790 88 2
397 897 157 1
-913 -347 5 73
-93 -909 2 1
-85 530 2 2
701 -534 4 174
-916 241 3 144
978 -42 104 1
-870 758 84 1
794 -373 1 63
584 430 5 31
-553 -858 5 248
678 -794 4 383
586 -971 336 1
753 -301 1 189
947 -249 4 97
211 -729 1 206
622 602 5 81
-685 845 2 390
689 -623 1 98
642 63 1 1
-845 -311 2 340
-831 462 171 4
880 905 253 5
-290 893 23 3
688 450 3 36
376 -762 1 20
660 -961 264 3
808 -867 110 1
-254 459 4 203
-458 -237 2 405
27 -970 199 2
367 408 32 1
-637 295 54 2
769 -116 4 22
-842 243 85 3
241 24 2 49
-872 838 1 104
-302 92 1 497
242 367 2 67
-840 311 19 3
-315 325 4 101
53 -19 5 187
345 -213 4 50
880 900 148 1
731 598 5 14
-719 -945 1 80
849 124 33 1
627 -635 1 48
-136 628 2 239
-52 -579 3 45
-687 -378 1 381
21 25 2 174
852 -782 290 3
-221 -114 164 1
-454 873 2 467
