1000
-195 10
474 -242 6 34
-164 638 148 1
259 -47 8 75
-547 352 516 9
902 527 434 4
842 877 919 5
-618 777 9 447
-403 -199 2 413
-97 674 71 9
-193 684 518 7
-263 560 328 5
283 909 1 894
-212 -943 572 7
-875 794 5 348
-575 741 9 449
318 -997 347 1
-873 499 1 3
-113 576 480 1
-535 422 95 3
495 610 114 1
64 858 117 7
367 -813 424 5
667 884 219 3
-135 -897 57 7
-983 -545 5 215
-442 -192 9 9
-359 -100 2 77
-837 67 10 78
111 933 7 341
577 -721 3 451
-248 978 7 923
879 -586 980 4
213 -402 1 348
-805 -925 4 804
257 655 927 2
-41 996 44 8
444 871 146 4
987 411 874 9
931 564 835 4
-452 875 6 577
153 363 247 5
-290 -742 97 6
96 -397 5 340
-786 -934 8 33
923 -863 942 1
-800 -330 2 566
-464 744 9 955
678 -868 625 2
157 642 183 1
158 -642 9 12
980 81 83 8
-796 -356 2 178
-420 213 10 28
485 -298 6 120
-181 -340 1 589
646 859 939 4
-141 971 8 175
776 -764 376 5
168 -179 10 257
598 -881 535 1
-116 893 8 275
-756 -418 5 572
-934 -885 5 250
995 52 847 9
801 286 60 7
154 221 466 1
-783 318 49 1
86 895 8 854
66 215 8 6
-525 -685 8 209
584 -153 3 50
430 -892 7 10
863 -284 68 9
-644 263 640 8
967 803 302 10
843 -449 2 13
261 -730 7 130
-664 -545 3 115
626 -782 92 7
569 -839 234 2
-785 50 8 142
555 956 316 9
-44 -546 1 193
473 934 83 7
-940 -161 1 1
326 -817 942 1
460 553 567 5
-125 -398 2 123
344 -990 615 3
406 753 25 3
-656 -898 17 6
-143 392 47 8
1 839 318 5
-358 612 63 3
-600 -618 7 408
104 -482 4 346
876 373 733 1
999 -616 820 5
40 202 79 2
938 240 638 10
-313 -795 1 430
-831 904 10 302
-188 535 482 4
384 953 10 922
-685 -339 1 9
-492 374 227 1
720 -715 340 4
-964 353 21 10
-150 902 6 780
-161 501 174 2
476 -705 7 162
408 971 7 813
-944 -197 1 126
804 -812 874 7
764 -334 2 50
125 -700 54 9
-476 -472 5 82
429 578 692 1
295 -919 68 8
-360 729 7 36
-600 0 1 154
-247 727 312 3
-662 612 6 784
89 -907 6 585
306 959 10 910
-86 -327 3 289
-381 902 4 551
241 345 662 6
316 292 284 10
-548 -33 7 153
951 -325 7 33
468 -841 86 5
998 -544 872 3
-880 192 10 132
-704 847 1 876
183 176 99 4
374 739 243 4
624 -646 5 396
-287 -812 158 8
781 398 160 1
762 -97 68 4
24 699 335 2
875 933 861 10
-625 101 6 37
-643 164 116 1
-883 374 63 6
658 -450 7 56
-259 736 39 8
323 644 939 1
-985 443 2 993
15 -228 3 126
335 189 395 1
0 617 207 7
-889 -662 6 654
454 983 6 36
24 431 512 9
-399 998 1 712
238 314 357 6
-70 -207 7 183
-920 465 6 110
-686 161 42 8
798 -649 1 38
200 -537 1 320
687 486 352 6
604 -668 8 419
660 897 443 8
957 559 902 3
-73 -581 4 369
763 599 514 5
243 802 410 2
167 -540 9 3
336 86 7 19
823 320 895 4
848 -657 971 1
-358 -920 7 583
-935 -507 1 378
18 -947 72 2
498 -721 10 1
299 132 390 3
807 663 968 2
-963 -749 28 2
868 907 583 1
418 -696 6 35
-540 932 1 723
-93 203 124 9
551 877 276 2
-226 -904 54 5
661 -985 228 2
282 865 218 2
-963 -436 3 205
-653 470 439 1
754 -664 1 315
44 849 10 486
991 -525 386 10
153 -191 8 33
968 -62 227 2
922 99 137 3
-518 672 30 6
-628 -83 33 4
-572 459 23 9
286 401 309 5
-465 514 272 3
55 -676 2 336
892 -498 2 31
-343 -497 4 86
-642 -82 1 124
-228 -704 4 712
-454 167 1 84
891 -787 627 1
959 -289 10 104
-836 -520 9 210
-51 999 4 493
373 791 44 1
-684 109 4 30
732 -892 725 4
-220 -909 19 2
327 214 191 4
592 -651 4 212
-379 -452 8 619
-302 -825 6 218
-752 382 225 1
326 -963 174 1
-362 19 1 228
-921 -86 7 110
204 810 568 3
374 970 8 239
684 158 635 5
-672 -636 73 6
-66 595 295 7
-857 -983 113 2
768 -480 7 348
17 871 6 583
-852 29 9 159
-893 -905 3 508
-394 -111 3 257
835 -383 4 109
-246 -394 9 69
303 920 425 1
946 -843 24 5
-843 935 3 663
-262 -455 10 656
-317 -935 130 6
-541 -246 4 155
650 -863 223 7
-132 -520 33 2
-872 -997 162 8
-550 -588 6 124
-330 322 767 9
407 -600 1 61
363 -744 1 475
923 -416 29 10
261 295 15 5
324 -55 81 5
903 -23 797 1
-962 544 6 77
-109 -768 2 24
754 -202 2 175
-553 -880 32 2
485 -511 8 51
-328 -628 1 361
-693 57 41 5
413 542 5 10
870 -557 219 10
-698 544 1 485
-687 -285 7 74
-606 606 3 485
-279 -138 9 25
-109 -266 6 81
590 -960 2 42
-69 -750 2 106
988 -261 77 3
994 -190 803 3
-17 -513 9 11
-913 264 20 2
229 880 333 10
-896 605 10 220
286 -476 2 552
700 472 365 3
-702 217 4 4
-844 -149 3 13
335 342 202 2
-829 -111 5 148
-177 -269 1 278
-625 -3 37 1
-29 491 376 1
-709 478 7 132
511 -727 1 100
814 633 100 3
-923 -220 10 8
-64 949 6 754
-157 -774 5 54
-192 -668 15 4
401 930 6 753
-334 -682 3 211
373 -766 69 1
153 -344 3 43
767 368 458 1
-817 276 6 8
315 121 130 7
989 -204 835 10
177 -508 1 236
889 255 359 1
-584 971 7 721
-235 -621 3 302
-676 -566 4 351
837 197 72 8
841 -685 5 1
693 -502 1 553
-526 -825 8 54
-200 -220 4 376
264 -447 6 107
-6 294 105 1
974 267 971 1
-304 772 6 55
-14 -540 9 1
746 -411 6 52
390 -952 57 1
-486 408 329 2
992 -236 744 5
-962 -495 1 1
-321 -394 2 343
-69 749 938 1
637 -820 496 1
-731 558 4 119
932 -386 6 43
298 99 35 2
952 -85 210 9
69 871 5 24
-208 494 92 1
26 677 371 4
-981 9 6 211
-762 550 2 209
-265 -713 23 6
-898 841 7 587
785 -67 62 2
-427 822 5 717
259 -249 9 135
-223 902 8 379
-953 -201 5 379
965 -920 748 3
819 -539 1 3
-415 -843 5 352
324 -308 7 38
893 371 443 1
-81 519 456 9
-144 163 398 6
-267 -771 17 8
780 -527 42 1
331 236 107 4
-985 80 3 303
980 634 222 1
-928 777 2 605
713 155 606 1
-35 -762 2 286
-602 503 276 6
982 434 648 2
-322 -483 8 2
237 -574 2 10
-59 -492 8 74
-318 872 2 904
593 -938 357 4
669 283 8 25
-846 -126 4 107
-421 -914 4 505
120 975 3 447
843 477 651 1
1 405 43 4
-241 12 1 46
-351 923 5 152
479 519 119 5
284 613 689 2
-310 -138 2 1
-207 951 9 145
-703 -695 15 4
-814 -455 8 27
-976 324 33 4
-996 996 7 728
-307 334 44 10
-28 513 88 1
418 -118 2 2
202 199 603 6
-979 363 5 259
847 -700 520 8
473 -851 273 8
199 -994 561 1
490 35 4 17
297 900 39 4
986 -887 370 1
-447 -718 2 27
241 -311 1 358
-623 901 1 307
358 -732 4 204
-514 905 9 489
324 -760 397 5
727 789 364 1
469 932 3 508
-514 -935 10 108
-693 247 152 8
86 181 107 1
-468 -253 2 13
123 -343 1 75
-159 744 710 1
379 -692 2 297
622 583 483 5
-277 -104 4 93
585 668 869 3
996 -857 133 1
-214 971 3 31
154 897 5 111
367 -19 5 138
-604 -855 10 102
918 -722 367 4
498 -368 39 2
-283 -622 4 29
916 -362 1 32
-160 -674 5 433
-869 -223 1 247
524 -630 25 10
637 694 50 1
695 -602 5 109
-928 485 7 60
106 273 92 2
443 69 15 9
-907 -386 3 492
-534 756 1 343
943 885 375 10
-829 196 7 54
672 -450 4 79
-231 661 76 7
-195 -555 6 575
964 792 96 5
303 -201 4 121
-710 -845 32 3
-512 -431 10 5
993 -30 391 4
-587 -282 7 59
-410 -177 6 340
-929 -109 7 308
947 307 536 2
-960 -46 1 146
-291 863 8 636
579 -238 1 81
-456 -546 5 157
-951 -552 2 301
0 -613 6 1
806 631 479 1
280 905 2 264
-544 854 2 820
-529 792 2 483
352 990 7 706
-764 -918 10 139
877 833 511 8
814 -995 77 4
-585 -907 10 193
-931 533 2 857
873 -242 9 34
-600 594 1 450
28 -401 4 46
521 -106 8 68
332 -332 1 68
-390 -964 110 8
-289 -734 36 1
-215 762 431 3
901 647 971 6
984 957 644 4
-958 -657 3 166
-505 413 179 1
-128 -652 5 29
730 891 170 4
315 -284 8 375
516 -787 288 1
-681 -722 5 44
581 -575 6 100
59 173 85 3
985 62 60 3
-232 916 8 42
208 661 521 1
-588 344 21 9
-481 -746 5 124
216 -896 4 221
-448 -254 1 113
-117 -277 1 349
946 445 52 1
-870 456 2 314
-882 -898 9 85
374 -485 2 303
-715 190 31 5
422 535 8 19
-807 585 7 277
478 996 8 880
-6 -802 1 190
-77 -212 3 253
-704 57 9 92
-936 60 1 87
369 212 53 1
348 -900 410 4
35 152 610 6
830 49 1 33
348 339 612 2
324 -187 4 44
-813 -46 3 127
164 -966 130 2
493 839 126 10
-575 129 84 8
-668 297 737 3
-679 326 10 2
905 -648 944 1
-339 -860 10 160
420 676 252 8
5 922 10 28
-940 -134 2 54
921 -51 408 6
832 -253 1 131
-936 274 1 2
-841 364 196 2
92 804 31 1
-42 -920 3 47
-412 838 4 99
364 926 2 254
-668 -553 1 163
-267 -295 2 140
-649 680 6 9
337 -974 88 6
531 -972 891 1
-10 333 440 2
532 -541 8 83
-114 -268 2 213
-678 -96 21 6
412 457 343 3
540 785 503 2
346 948 2 733
-251 -211 2 155
-267 609 41 1
-239 943 2 488
-171 -641 10 92
-77 187 335 1
-539 -321 6 35
890 972 400 4
37 668 212 3
-589 -634 2 215
-943 870 1 311
861 -785 651 2
405 367 294 6
847 -405 5 233
335 -46 17 8
-298 968 2 101
-700 -244 2 43
895 -265 3 146
918 756 180 2
-791 367 227 6
291 -22 17 5
725 -342 2 223
460 827 65 7
968 22 683 8
148 -463 5 76
666 -102 2 97
-370 728 4 282
-178 -851 102 6
309 -388 6 25
282 -796 382 5
672 275 29 5
26 912 9 550
203 637 283 2
796 -472 10 116
-517 -185 2 49
-39 237 109 2
183 -764 3 191
-154 848 3 495
-576 -101 7 104
-877 530 1 142
-516 -786 5 164
-427 -390 3 533
-131 905 7 564
980 178 777 1
-203 -946 7 2
790 -231 3 128
-186 -35 1 123
-560 -878 1 239
-120 618 27 9
-437 -89 5 2
-596 37 4 21
-704 -401 2 214
568 468 360 1
428 -98 82 2
263 911 1 246
-171 -160 1 387
343 -618 3 8
86 447 209 7
692 980 5 1
-251 -467 1 157
864 299 900 3
22 68 40 1
-183 -394 1 373
-667 -136 6 3
-849 783 3 970
591 244 158 1
903 -451 3 129
-137 -276 8 391
-589 -358 38 8
