1000
-288 160
-381 580 7 245
288 574 9 399
-467 826 16 2
875 -589 7 434
156 613 6 526
-929 -799 168 3
125 -949 317 4
-664 905 1 116
13 726 7 874
888 -154 10 721
-924 184 6 219
-617 504 9 368
166 -413 2 94
-495 869 2 8
86 -726 318 5
950 -869 31 5
93 -466 15 4
-694 -476 372 9
-503 812 3 86
-108 -643 1 823
970 -503 960 2
524 480 1 791
428 599 3 498
-170 645 9 3
-118 592 7 297
-790 -247 10 18
389 104 8 445
-476 -582 40 10
726 724 9 50
300 769 3 732
641 740 6 831
-52 375 4 115
823 28 1 726
746 883 10 966
490 -671 201 9
134 424 71 2
34 571 3 402
168 928 2 481
268 807 5 814
-692 308 295 3
-628 958 8 887
-647 -150 226 3
839 120 7 680
-657 872 4 436
349 812 7 919
511 333 6 489
-519 -751 148 7
340 47 36 8
329 -615 275 6
-414 4 134 8
-348 -810 69 10
-849 -161 4 120
-860 636 4 282
-738 -713 6 144
774 -856 893 8
-181 458 13 3
430 -879 20 3
-182 153 8 63
-760 -606 2 604
623 704 4 393
191 760 5 993
-798 328 4 730
-268 347 9 557
-53 -802 9 789
-821 -367 6 453
-700 -172 5 370
549 575 1 2
260 -760 633 2
180 505 1 976
-853 352 2 883
16 -814 81 3
-136 243 1 20
-273 -76 7 123
130 11 631 8
646 214 3 166
-623 -125 6 126
641 -983 7 40
53 -702 565 5
-445 -379 4 175
431 4 202 1
960 -476 358 4
241 -647 347 8
-16 515 3 960
616 879 5 986
532 -972 4 25
-133 -497 8 142
959 -727 777 6
436 840 9 2
425 309 1 976
-400 -599 7 89
-337 -270 6 261
-409 -637 52 1
-222 -509 2 778
-217 420 6 320
908 999 746 2
-346 978 8 699
-201 36 2 128
-584 778 7 453
479 389 4 866
-440 280 115 5
-704 373 5 92
363 133 4 418
-819 829 9 705
-531 663 1 19
434 108 29 10
414 242 9 304
-997 520 1 517
793 -541 2 51
-145 -881 4 105
-698 238 453 8
-979 -51 10 727
-772 405 10 67
-8 -973 128 9
-548 -746 27 1
-690 -409 229 2
962 578 4 81
-24 392 5 141
825 408 5 101
-726 -383 9 227
-456 988 19 10
-871 -965 204 2
550 790 9 81
-843 -335 7 340
639 -298 3 82
879 -792 705 6
-751 -625 10 738
-557 -381 2 73
924 507 9 261
-594 587 7 983
988 630 899 10
968 -135 513 5
-938 -77 3 515
-560 -726 53 8
-870 -866 519 1
-903 -393 6 480
-438 -244 53 10
903 511 15 4
-900 302 41 9
911 -382 8 628
-89 -855 3 656
-817 -531 7 23
-993 -983 653 4
-93 339 7 814
653 -585 10 90
-691 425 5 977
661 620 7 901
637 560 3 148
937 979 546 8
-218 -106 4 86
-67 923 9 968
378 977 2 537
577 32 3 74
351 -799 449 6
-803 -431 6 658
60 -587 7 503
-395 -359 107 3
-691 -351 1 58
-770 703 8 746
417 861 4 704
-940 -640 119 2
-401 845 6 120
-400 106 4 2
30 770 1 907
316 -891 203 2
710 -101 4 3
-20 -300 3 408
361 -982 50 2
873 55 10 475
347 -992 177 8
41 -637 6 250
614 -319 4 62
-99 -181 2 9
-344 619 24 9
591 -602 93 1
769 902 3 605
-876 647 9 53
277 -487 3 164
352 -581 157 1
187 -463 2 190
443 152 8 285
-255 -374 9 586
-80 556 7 452
-895 -830 179 8
73 -323 8 21
-302 -354 8 352
-879 366 8 59
-542 -246 29 10
474 847 3 50
5 -329 7 387
-542 -415 142 1
47 -932 312 7
-747 729 5 195
961 -491 333 8
-69 -989 285 2
401 931 3 539
-681 -255 1 144
-12 620 2 574
578 -454 127 4
-232 -769 10 45
-951 -390 8 313
350 -792 228 3
78 -222 103 8
540 -15 104 1
89 -716 241 6
858 -533 6 51
-53 800 7 846
600 -979 3 6
924 326 4 115
-101 479 2 403
208 879 7 555
50 -310 4 212
999 728 564 8
-717 821 4 711
702 601 5 181
-187 -326 1 362
-141 -472 1 425
61 211 70 5
-554 434 1 407
-828 -783 11 4
-740 -760 30 8
917 -443 658 9
-664 214 16 5
-692 -862 10 25
-433 -886 214 4
837 -446 6 23
-283 697 2 50
-67 -623 10 221
-392 705 4 7
-493 412 5 154
-103 -581 6 364
912 841 804 9
-813 -262 9 728
-888 318 3 346
-518 678 8 218
551 519 2 218
217 -606 175 1
-28 350 3 505
270 -965 146 4
8 516 2 598
715 -6 27 5
778 636 6 899
-149 -499 1 85
841 977 7 466
-693 -607 347 1
-44 910 6 1
-232 -710 5 130
-391 376 2 39
958 -102 3 715
-963 -926 7 144
-188 -826 10 5
-361 638 1 828
176 730 1 563
764 753 2 487
846 -546 7 95
642 -787 206 7
-47 29 8 84
184 -482 9 13
29 242 79 10
883 -651 748 10
-990 910 3 407
-780 -548 8 193
890 -986 979 1
925 -957 6 38
723 -360 2 76
-685 492 32 9
-97 295 155 2
-460 401 1 76
861 -991 47 2
534 35 2 230
-840 704 8 360
-754 -949 627 3
-22 -875 69 6
30 -631 10 390
-952 -842 10 226
246 125 101 1
-967 -742 10 8
239 929 2 473
118 -797 55 3
-233 592 10 206
-858 -445 9 25
759 -455 4 107
928 837 463 3
630 -752 1 12
498 925 9 370
981 -179 753 4
608 -69 7 9
818 -384 8 10
135 -670 3 1
526 674 3 812
-96 -567 3 584
-513 -92 68 4
-566 76 253 2
-436 232 43 3
-24 937 4 169
-568 625 5 318
777 -126 3 19
-312 -47 6 10
46 -695 8 41
-629 -942 175 6
132 -588 4 298
355 97 1 238
-476 -509 241 2
485 487 9 98
-375 -937 321 3
939 -324 970 7
844 -241 1 70
-416 -761 1 1
455 333 6 587
849 -656 790 3
804 8 1 189
-596 254 152 6
-833 -153 2 6
861 7 8 252
-562 893 5 403
733 879 6 395
-295 914 115 6
-83 -694 8 107
-954 -549 10 32
679 -446 5 11
-545 -681 56 4
-398 -831 218 4
906 352 9 53
510 168 10 6
-648 931 3 732
-914 -251 8 805
-385 783 3 784
-254 517 10 297
865 -432 4 172
-607 -804 70 6
725 -817 92 9
145 -162 4 137
-335 462 4 33
831 610 3 985
-447 -737 108 4
304 691 4 518
-249 344 6 140
-796 -213 6 169
-711 954 8 309
83 582 7 559
190 -427 9 135
860 -248 10 72
96 726 1 215
651 -767 164 1
111 424 6 932
227 -569 4 3
-946 209 3 373
256 981 8 691
-924 524 5 223
100 993 1 788
627 474 30 2
-186 433 1 378
188 429 64 9
-224 293 3 44
173 -677 324 2
-22 282 17 8
-34 -782 8 362
-760 651 3 353
967 -638 608 4
983 -706 390 10
-526 942 2 382
758 -757 15 2
129 -152 4 12
-629 703 3 248
948 -49 9 8
818 -970 125 6
-72 -162 6 44
956 -193 361 7
-493 -402 14 2
173 -689 237 9
-574 372 8 148
-720 -990 328 3
70 -547 14 10
-287 329 1 181
-143 94 2 97
-981 -583 167 1
352 549 6 219
640 -140 120 4
944 -592 241 2
815 938 3 382
-693 -127 9 236
-968 -967 951 1
-608 420 9 43
437 -23 436 6
-216 203 1 139
-960 755 2 413
393 579 7 202
837 -713 763 4
963 -93 897 3
945 -385 986 7
921 78 6 194
-275 -691 7 155
-993 126 3 103
16 139 115 7
-590 21 238 7
929 -13 4 509
-35 491 6 432
-485 958 3 27
-717 -941 29 4
-66 342 170 4
454 -862 4 48
-687 -634 157 3
884 948 5 2
-300 -640 9 56
730 829 2 436
587 -823 816 1
-552 466 9 762
-140 -728 50 10
-596 -137 101 6
155 263 3 7
-196 -986 212 4
-697 955 4 604
508 220 1 858
-3 -215 4 117
171 58 11 10
763 -820 19 1
198 566 8 355
-158 -315 5 146
-646 -318 8 47
245 -96 3 6
-586 -692 246 6
15 434 5 169
183 387 56 2
829 -878 513 3
982 172 475 3
-398 -940 899 1
-831 -63 1 483
-715 -591 2 141
-286 611 1 253
-489 337 66 9
479 -427 7 179
853 234 5 5
-683 717 1 9
-129 -992 295 1
-30 -378 8 448
248 -585 6 417
865 -661 548 3
69 625 7 952
-755 480 3 235
-590 90 156 4
-593 153 217 10
100 719 10 212
-62 601 9 107
354 -4 123 5
-933 228 5 850
686 147 46 1
-177 -225 7 194
186 830 3 548
-82 -765 1 33
-466 934 2 728
689 288 2 1
40 495 6 6
-473 -262 24 3
840 -1000 434 6
896 984 3 2
-812 -947 46 10
346 477 1 115
855 763 5 255
787 -355 10 217
216 670 2 931
290 -911 3 95
-790 695 6 206
-136 -37 5 15
-987 382 5 7
633 879 3 248
484 -236 5 42
-216 853 8 16
-390 799 1 915
-175 -509 9 89
514 952 9 196
-138 -16 2 20
-507 547 3 630
990 118 326 7
427 181 1 68
928 -313 954 8
129 560 1 47
-573 -444 37 2
-595 499 13 2
-672 -911 298 6
592 688 3 901
-145 289 5 213
784 -380 2 79
-429 419 1 10
536 -148 19 7
-734 797 8 900
706 -989 5 85
986 541 633 8
1 -889 78 8
898 789 848 2
909 886 653 10
-894 -235 4 405
-907 800 1 415
428 -464 2 226
-30 958 5 165
-333 936 7 845
346 -840 103 1
-425 800 3 808
-78 -373 3 73
891 -416 4 232
664 238 7 171
-999 -226 4 637
-955 163 4 69
982 667 428 6
902 -633 434 1
65 29 322 3
96 -675 10 203
779 177 5 244
-38 -829 1 155
924 -78 30 10
-43 -891 2 356
902 912 928 4
-636 -495 326 10
-382 -336 3 115
-370 443 4 42
366 -901 4 6
-924 -677 82 3
791 -7 2 838
741 887 4 757
-294 508 4 119
-463 -652 10 12
-540 393 4 722
423 -449 1 350
-881 642 1 606
948 -718 358 3
-393 922 1 906
-214 80 7 68
572 531 7 799
-968 -186 6 729
931 -532 564 5
855 -591 3 13
147 619 3 787
-957 -273 1 263
-638 -795 29 7
795 722 2 317
766 -873 763 3
-433 125 50 5
351 -115 69 9
-705 -795 9 560
107 979 2 455
-402 260 51 1
170 -869 57 2
993 41 467 8
592 270 5 18
-487 -929 205 4
96 511 4 18
-157 -624 7 182
-763 -648 1 215
675 840 10 892
-808 543 5 24
58 -747 106 1
333 500 2 499
-284 -716 54 3
-188 -865 9 1
546 -807 145 2
885 863 500 9
269 592 5 161
717 657 5 668
-722 -731 9 125
99 237 187 1
849 806 2 2
950 -260 81 4
-77 314 6 17
-321 -83 5 37
181 -195 4 16
-642 907 4 999
231 122 16 1
853 -624 962 7
-549 -11 190 8
321 -532 10 445
-680 565 7 390
294 -465 7 145
-694 530 1 394
203 -662 142 3
336 -241 16 4
46 878 1 934
989 -515 158 4
-487 -388 95 7
41 626 3 702
224 736 6 918
-933 -588 51 2
-926 29 7 8
692 -220 1 25
587 832 2 528
-728 554 3 118
943 371 12 7
586 -737 897 1
-87 -120 4 295
212 -340 10 34
633 43 10 308
306 330 3 88
669 995 2 441
-776 -652 10 52
778 -939 1 28
718 610 4 32
199 -3 73 1
349 -719 425 4
-16 208 9 7
286 -636 4 2
876 625 2 103
-877 -267 6 321
465 -360 7 150
-750 -749 3 25
-556 -823 261 5
914 -421 110 4
226 -497 9 48
-477 473 2 79
134 -249 97 8
-788 945 6 530
-774 422 1 200
458 -438 3 206
-912 -459 10 25
708 -994 113 4
771 -595 1 4
-97 987 2 200
712 216 5 253
-489 -838 35 7
-140 109 4 75
844 -936 52 1
247 -601 157 10
-273 945 1 9
852 -846 581 3
-66 -333 1 127
-926 -199 1 53
566 -729 879 1
-672 43 35 8
822 919 3 504
968 -988 600 1
-736 -162 1 59
-522 -333 2 2
-69 -922 136 3
-750 195 3 53
957 -397 455 6
29 434 3 302
811 -410 51 7
282 986 2 907
-576 633 7 819
-912 556 6 228
-522 -396 156 6
-336 -749 2 229
293 985 4 548
968 -540 743 2
-523 -805 29 2
302 -378 3 188
266 -752 1 19
975 -938 25 5
904 -509 391 2
-430 -759 187 4
628 631 3 137
-674 463 16 7
306 -649 232 1
405 125 6 75
530 589 8 17
173 554 1 317
-845 714 2 365
938 853 597 7
-661 -202 201 3
-502 925 5 757
-446 -943 380 2
277 -537 4 25
-727 -879 507 10
137 250 125 10
650 323 1 139
987 -169 219 1
-631 403 2 236
531 834 1 199
580 509 8 110
957 -390 795 1
455 152 8 63
-387 632 2 120
696 215 6 183
217 148 8 35
-603 -456 48 6
-575 -162 131 10
521 84 5 121
107 -166 8 2
83 -535 1 269
522 -118 62 6
19 16 10 10
240 -915 4 96
-716 -404 2 19
-869 995 10 128
-753 -911 76 9
-979 -944 5 69
665 -2 2 7
-683 157 28 1
-70 970 2 153
-105 -207 1 398
284 -971 162 3
-189 -462 9 59
378 109 5 482
-582 687 1 71
893 -814 861 3
778 596 5 5
597 894 1 853
-301 538 5 234
582 -580 60 9
629 -114 13 1
919 257 1 208
362 779 1 883
-937 -267 2 107
484 100 9 279
-571 -365 9 29
34 -219 5 29
-974 788 9 507
502 -518 126 2
-996 -263 5 10
-777 901 5 837
757 607 2 899
223 461 6 153
2 393 3 8
14 -790 3 155
-918 -576 2 362
-653 738 6 77
688 -410 2 26
326 146 9 1
444 -726 509 1
50 255 15 4
704 359 1 92
97 539 2 107
-527 -587 6 39
-533 -843 215 1
525 -464 36 4
-460 540 7 118
-441 291 38 4
875 797 64 1
-903 358 4 174
380 -302 10 65
-992 530 2 205
115 -587 7 62
-68 311 274 10
408 337 2 646
-561 -66 145 10
951 926 76 7
-106 572 3 109
344 811 2 672
-591 356 67 2
-210 594 4 111
502 23 240 8
314 -437 6 83
-525 185 10 5
273 -812 386 3
-679 -60 7 75
-110 370 3 233
-816 491 7 173
417 -498 1 275
708 -271 5 44
728 347 9 139
550 967 1 381
87 -186 4 209
370 -571 202 4
-623 -351 39 8
122 -265 4 39
135 202 151 5
54 417 1 250
-680 -413 166 3
464 432 9 373
377 -89 8 20
-8 374 2 882
112 -876 8 69
932 823 408 4
315 904 6 614
-536 -369 29 9
-330 255 5 17
974 -99 758 4
713 1 18 6
-416 346 2 142
-629 -350 5 37
48 905 3 306
941 -768 651 10
-379 -186 6 59
59 -902 77 1
-708 525 9 115
833 140 3 363
-116 -35 2 44
138 443 62 2
-406 -340 3 10
732 -422 6 18
-777 -201 3 342
601 -447 31 4
-787 -951 438 1
-739 1 1 27
537 -803 655 2
-146 -581 1 643
294 -176 9 89
69 385 8 176
587 -433 71 7
-368 -199 6 10
978 -545 636 2
-457 954 8 9
-133 337 9 434
20 -337 6 37
923 812 796 1
-929 -924 69 7
-994 -686 5 8
503 -491 105 7
991 558 468 4
284 401 2 401
600 210 2 1
-784 168 12 4
897 -441 3 274
-750 377 31 5
-119 -248 3 122
-739 351 100 1
732 253 4 22
39 -838 9 7
395 -713 327 9
-854 -94 1 235
872 -280 2 122
366 -741 173 10
535 -578 2 1
-323 785 2 76
-509 -602 9 47
337 958 3 342
443 895 8 251
-210 152 8 224
212 -435 5 35
555 -945 10 44
168 -671 8 139
-635 -667 195 3
